id,name,nrate,avg_rate,pic_url
246900,Eclipse: Second Dawn for the Galaxy,9055,8.55,https://cf.geekdo-images.com/Oh3kHw6lweg6ru71Q16h2Q__micro/img/vhB59zFDq3Kul0xbr3api2selZs=/fit-in/64x64/filters:strip_icc()/pic5235277.jpg
327,Loopin' Louie,9036,6.75,https://cf.geekdo-images.com/e9CWevSJC03NzLybnCKEVQ__micro/img/eoDWe6yfJbyzJjte8pvwpjmmn3s=/fit-in/64x64/filters:strip_icc()/pic4025029.png
21348,Ticket to Ride: Märklin,8995,7.41,https://cf.geekdo-images.com/hmjtcaumdyjW_Ncj1duAdw__micro/img/WNS0_NvsAgE2dSSnLH2GkyFKykM=/fit-in/64x64/filters:strip_icc()/pic162026.jpg
59946,Dungeons & Dragons: Castle Ravenloft Board Game,8990,6.98,https://cf.geekdo-images.com/4opHd-PZm42sUE0DD7m8_w__micro/img/qm5k8HREmeGZP87PzMDXR1HSB0M=/fit-in/64x64/filters:strip_icc()/pic660244.jpg
140,Pit,8977,6.38,https://cf.geekdo-images.com/LkEPNu7bPTS1rVRU_Ba-Dg__micro/img/RakYlYLdvsFmJm3bPcdmmLwG3Jc=/fit-in/64x64/filters:strip_icc()/pic423644.jpg
5404,Amun-Re,8947,7.3,https://cf.geekdo-images.com/wFD0mXh1AZshtsYlrBXyzA__micro/img/r0tskbO70Cr1SICCwqHd6m4NWCw=/fit-in/64x64/filters:strip_icc()/pic2748305.jpg
55690,Kingdom Death: Monster,8860,8.54,https://cf.geekdo-images.com/LenzJBOHboAGU0cUIqAZPQ__micro/img/6YI32BDhyuO9JZrofc1CPbuFlVY=/fit-in/64x64/filters:strip_icc()/pic2931007.jpg
66589,Navegador,8821,7.54,https://cf.geekdo-images.com/rdZb15WqByPZzdTKEvNz0Q__micro/img/NKKR8SdwiUPHEPcvrPaO4jA-9RY=/fit-in/64x64/filters:strip_icc()/pic3246725.jpg
16986,Ubongo,8789,6.7,https://cf.geekdo-images.com/0wSuQbmk4nPwNytp9_zzPw__micro/img/FHqVT7C4hDAPdyGN69I4CM4scsM=/fit-in/64x64/filters:strip_icc()/pic4597123.jpg
27746,Colosseum,8774,7.21,https://cf.geekdo-images.com/K4sSXOtdCYwiL6vsKsKMdg__micro/img/eXRM-SsiO1lS0Yheyi4oZJivP40=/fit-in/64x64/filters:strip_icc()/pic2729904.jpg
13823,Fairy Tale,8766,6.71,https://cf.geekdo-images.com/J86NZuK4hEnKWST-fH7LcA__micro/img/7vHZLV31oRWnay3pcxTvly9oNAA=/fit-in/64x64/filters:strip_icc()/pic2024738.jpg
15363,Nexus Ops,8722,7.21,https://cf.geekdo-images.com/pq8hJnPlqPLXkykkOzUIkw__micro/img/mOgVROuHtDzJUGg0xs9IeJeZJe4=/fit-in/64x64/filters:strip_icc()/pic1134615.jpg
260605,Camel Up (Second Edition),8688,7.62,https://cf.geekdo-images.com/pRZrHJNoPQ3gay9EkpuZLw__micro/img/xiJOZeYV-E9w1cTu-HhN4ATsmlU=/fit-in/64x64/filters:strip_icc()/pic4304741.jpg
268864,Undaunted: Normandy,8676,7.83,https://cf.geekdo-images.com/iCd6hMGDzsQ_UXh00iKsJA__micro/img/3ITi_VQsI8NSalmzaOYcG_kjHLQ=/fit-in/64x64/filters:strip_icc()/pic4602347.jpg
51,Ricochet Robots,8666,7.02,https://cf.geekdo-images.com/3qg1xTP7ZZiu8OolGBYJ1w__micro/img/dUUBMw1FAIOshvXkzmpRR4E6Bvo=/fit-in/64x64/filters:strip_icc()/pic1766273.jpg
169124,Flick 'em Up!,8648,6.88,https://cf.geekdo-images.com/uTrqB91Kzvqtb4Ophk1BPw__micro/img/XedZ0y08cE_t-sfVE6uS1MzNLR8=/fit-in/64x64/filters:strip_icc()/pic5095159.jpg
244228,Reef,8642,7.04,https://cf.geekdo-images.com/I3BgmkjP3g6cRQ4cejoHrg__micro/img/VpfLfIuprMEP4TBwQEtHLSBx5oY=/fit-in/64x64/filters:strip_icc()/pic5376430.png
207830,5-Minute Dungeon,8630,6.97,https://cf.geekdo-images.com/fQOVD0Sc0FXZRZPdNc7VwA__micro/img/vGdxbvY9BFmKb9GEGdcLmN5r-aQ=/fit-in/64x64/filters:strip_icc()/pic3370214.jpg
10,Elfenland,8625,6.69,https://cf.geekdo-images.com/Ea4jN5Ko5bPrXrU_AYhhzg__micro/img/EbKY3LwhkoKpjX_v5SBy38PQyUo=/fit-in/64x64/filters:strip_icc()/pic1798136.jpg
1234,Once Upon a Time: The Storytelling Card Game,8623,6.39,https://cf.geekdo-images.com/IHYBF2QWcZwlYfH4doj06Q__micro/img/xvEUkB6o73jhkWlumWzNsOTBXcw=/fit-in/64x64/filters:strip_icc()/pic1494028.jpg
163602,XCOM: The Board Game,8619,7.01,https://cf.geekdo-images.com/1E7ghRKcegsb941W1QwrOw__micro/img/MgG-bQ7TPgsYLLt0U2z1oVCRTYc=/fit-in/64x64/filters:strip_icc()/pic2247621.jpg
24181,Imperial,8566,7.6,https://cf.geekdo-images.com/khAHJpItPCZTbLKY9vUUCg__micro/img/Mc8YvjykzgOhBcVwkKf10z4S5BI=/fit-in/64x64/filters:strip_icc()/pic840712.jpg
175155,Forbidden Stars,8556,7.97,https://cf.geekdo-images.com/WlvyznYhlYNXMtMbKKu1oA__micro/img/nwWTt7moMNRAUseU-eN8bf3SOqw=/fit-in/64x64/filters:strip_icc()/pic2471359.jpg
66098,Dominion: Alchemy,8507,6.93,https://cf.geekdo-images.com/mwz6KkKz5F_NtmGtZKTwxQ__micro/img/ToSQ2kMd-1kKU6udC0UCSNa9ghY=/fit-in/64x64/filters:strip_icc()/pic698779.jpg
24068,Shadow Hunters,8500,6.82,https://cf.geekdo-images.com/_eXzp4yCWA4_b-VmFQf3IA__micro/img/5C3ASJ9BVYtTOQt5SXCsS_Cqiro=/fit-in/64x64/filters:strip_icc()/pic1215982.jpg
144344,Rococo,8485,7.59,https://cf.geekdo-images.com/Go8mEe3K1VjYFJxLXEUPqQ__micro/img/mcS685aNJu-50IT5zUjiirLQQ40=/fit-in/64x64/filters:strip_icc()/pic1795272.jpg
14105,Commands & Colors: Ancients,8479,7.77,https://cf.geekdo-images.com/qcASDsV-0eNBVipfPhxs7A__micro/img/7sPXRlSq_lQuWl56TEFkW0ee4yo=/fit-in/64x64/filters:strip_icc()/pic132447.jpg
30933,BANG! The Bullet!,8461,6.92,https://cf.geekdo-images.com/omqNXDxHuFcizPoSm79ADA__micro/img/jERSZ1H-_lFJA9Ub0Jsi0NbS0Ew=/fit-in/64x64/filters:strip_icc()/pic3835714.jpg
251658,Sprawlopolis,8461,7.39,https://cf.geekdo-images.com/aZ3I9B_aEywK4O_qP_Hz9w__micro/img/b584ghAf6dEeWxChxYUn34P4sIY=/fit-in/64x64/filters:strip_icc()/pic4654146.png
202174,Viticulture: Tuscany Essential Edition,8443,8.59,https://cf.geekdo-images.com/Xf1C1NuxY1YOHPFmpmNqiw__micro/img/FQKfcvgzRWzla5-U04lXn0SrlMY=/fit-in/64x64/filters:strip_icc()/pic3064278.jpg
13308,Niagara,8441,6.47,https://cf.geekdo-images.com/1cbJG7-MeFI8Vg6a0v3X3g__micro/img/okBahUQwY7Gxh8RQfqYWtJ5KUj8=/fit-in/64x64/filters:strip_icc()/pic180873.jpg
234487,Altiplano,8409,7.49,https://cf.geekdo-images.com/hgUDu_oG0uhnOWX4WM2vXA__micro/img/z0p1I9fdUt2F0muRZsMw8sikHg8=/fit-in/64x64/filters:strip_icc()/pic4070329.jpg
7854,YINSH,8395,7.7,https://cf.geekdo-images.com/a9Dco_g83IUWxrpxsw8ibw__micro/img/ebUTrSgUqHu6JhsDhrDhzWunLRI=/fit-in/64x64/filters:strip_icc()/pic2844830.png
122298,Morels,8391,6.99,https://cf.geekdo-images.com/79RzPdM2pxmtmNV-bdU7LQ__micro/img/s7c1w6tcUoZrWAntVR8mNo-r-kE=/fit-in/64x64/filters:strip_icc()/pic1284667.jpg
24508,Taluva,8387,7.15,https://cf.geekdo-images.com/bkRKeMDARVQnz0cW5l6f5Q__micro/img/zxFwgTKFeDbe43cofneQgsRL3Ag=/fit-in/64x64/filters:strip_icc()/pic6973752.png
162082,Deus,8386,7.29,https://cf.geekdo-images.com/NOz3xJ-N5ptlq3rP9m5Wug__micro/img/5njqMg-2Qq-K8FpY2GOELn7Kgdo=/fit-in/64x64/filters:strip_icc()/pic2219643.png
72287,Mr. Jack Pocket,8361,6.86,https://cf.geekdo-images.com/nd44m6n6ykDCsHVt4wcEcQ__micro/img/xn4TGaCLTDqFQU3Dr4z-I0mAVfU=/fit-in/64x64/filters:strip_icc()/pic1519530.jpg
253344,Cthulhu: Death May Die,8358,8.16,https://cf.geekdo-images.com/e8D09pfFsUsoX1D81EeoZg__micro/img/g4fUW30OaTTN48VW7tdVOIAEvWQ=/fit-in/64x64/filters:strip_icc()/pic4705171.jpg
83195,Ghost Blitz,8345,6.71,https://cf.geekdo-images.com/tvZTjFnPvt2LrY6NGSbeuQ__micro/img/Nb0u8xbd4Vg63Ufm4hQ_TBLdmhQ=/fit-in/64x64/filters:strip_icc()/pic2034769.jpg
200147,Kanagawa,8297,7.05,https://cf.geekdo-images.com/Rr2JrRztCFzzikJ9YL5-Dw__micro/img/pPkA9nUfSID8z3cv6Xg403tEqtk=/fit-in/64x64/filters:strip_icc()/pic3105168.jpg
27173,Vikings,8280,7.24,https://cf.geekdo-images.com/nQPsaIgIvHiVewkPlSeFLA__micro/img/1iG36p1CTdiK1PMKUi9g0JeI44Q=/fit-in/64x64/filters:strip_icc()/pic1904581.jpg
131366,Eight-Minute Empire,8265,6.57,https://cf.geekdo-images.com/HKj7MIw-zV-AmQ7PfoltRg__micro/img/_sxQZ5Kh1a_bO8ffbuBQqcc7dnU=/fit-in/64x64/filters:strip_icc()/pic1443212.jpg
21882,Blue Moon City,8264,7.04,https://cf.geekdo-images.com/1MRXcnaF8VqPaeIS6cEUDQ__micro/img/SLfJA97nEX2hjTHpz32PpgyGLWg=/fit-in/64x64/filters:strip_icc()/pic4757841.jpg
233398,Endeavor: Age of Sail,8257,7.93,https://cf.geekdo-images.com/YXYqQZ05gC9kNlgX7cbR8g__micro/img/FZknsH2ient62gEp08AkzXB1jrk=/fit-in/64x64/filters:strip_icc()/pic3913274.jpg
128671,Spartacus: A Game of Blood and Treachery,8205,7.47,https://cf.geekdo-images.com/_nPXf80oO-wC8eW2drZx1Q__micro/img/pBPvWA-6k-RRYlYCEsOmeyOV0N4=/fit-in/64x64/filters:strip_icc()/pic6166144.jpg
171273,FUSE,8205,7.02,https://cf.geekdo-images.com/e0gGDOnCd80fv_bp_P1Rnw__micro/img/OoL8OdvhQPJqpigrbHfGwpySVSE=/fit-in/64x64/filters:strip_icc()/pic2884287.jpg
12002,Jambo,8193,7.0,https://cf.geekdo-images.com/ZHpHR-6b7ZjQ97mulBg2fg__micro/img/2-llMeK8-sPQyO8rEOcFg7WCl1g=/fit-in/64x64/filters:strip_icc()/pic253740.jpg
2719,Connect Four,8191,4.92,https://cf.geekdo-images.com/I_ZPIWEvFlrMa8caT4UD-w__micro/img/Bg8h-dAgc3W38gAiwofS_vVUIxs=/fit-in/64x64/filters:strip_icc()/pic859430.jpg
180593,The Bloody Inn,8187,7.04,https://cf.geekdo-images.com/GTUmt2ViVzJOT4ZKXbq2Zg__micro/img/98dDR85muiFL01Le1BsBiPc3M3I=/fit-in/64x64/filters:strip_icc()/pic2618699.jpg
306735,Under Falling Skies,8187,7.76,https://cf.geekdo-images.com/ecO5eAd3RkctQ0-Tbqv37Q__micro/img/oFhqiBJTEDZMyPQ0l1qsL4zGND4=/fit-in/64x64/filters:strip_icc()/pic5428723.jpg
165722,KLASK,8184,7.64,https://cf.geekdo-images.com/EcuAs39yiCxezJwLeLWg1A__micro/img/XNZqXXImE_qjdPpbv_mwMMrw-i4=/fit-in/64x64/filters:strip_icc()/pic7263624.jpg
30380,Cuba,8183,7.13,https://cf.geekdo-images.com/nRp3AZhQD99Ajp5-96km-w__micro/img/zx3aLODhs3hcfKy08zeTThwx7AQ=/fit-in/64x64/filters:strip_icc()/pic1205385.jpg
2987,Pirate's Cove,8167,6.57,https://cf.geekdo-images.com/URwfRDpsxoSyN0T-Do7qrA__micro/img/D8HBfcmx1nXmDCCoiJPYvJEAMfY=/fit-in/64x64/filters:strip_icc()/pic162248.jpg
105134,Risk Legacy,8157,7.39,https://cf.geekdo-images.com/LxKu8_oihOQftb2npGvWMw__micro/img/Z_Oh7lM7lI6HjB4MjL4pqkjhO10=/fit-in/64x64/filters:strip_icc()/pic1196938.jpg
121408,Trains,8147,7.14,https://cf.geekdo-images.com/8K9Syz49KOY0nJLR4GB0eg__micro/img/_ex00tq7t711tV5kWaOWG9YcKYw=/fit-in/64x64/filters:strip_icc()/pic1606346.jpg
59294,Runewars,8142,7.62,https://cf.geekdo-images.com/5cjKhFwhZwBcr8e3YA-9Nw__micro/img/J7MItUCFhMYX6t-Dzvds0aBa0rU=/fit-in/64x64/filters:strip_icc()/pic1534815.jpg
11170,Heroscape Master Set: Rise of the Valkyrie,8103,7.44,https://cf.geekdo-images.com/NexswDpzGPW3YGguz9Uhcg__micro/img/YqveQGPUMIbPilhZTRTx7BfioLk=/fit-in/64x64/filters:strip_icc()/pic244662.jpg
2083,Checkers,8080,4.9,https://cf.geekdo-images.com/S4IBcWYhlbn51_5f0EIR4g__micro/img/xrzFOTPjEVpwfMZlLy-BL6FqfkA=/fit-in/64x64/filters:strip_icc()/pic113720.jpg
138788,Dungeon Roll,8069,6.1,https://cf.geekdo-images.com/VCIkZVZVTH9qAP7-HsyIgQ__micro/img/1VGiOZ6a5kp25C7U7yx06uSIC3I=/fit-in/64x64/filters:strip_icc()/pic1585905.png
300531,Paleo,8054,7.78,https://cf.geekdo-images.com/85t1wkwgvh3d2mmjsRcDrw__micro/img/L8-lhlNpTTS5tjawL1bpgUsAHvY=/fit-in/64x64/filters:strip_icc()/pic6039256.jpg
7805,Fearsome Floors,8050,6.67,https://cf.geekdo-images.com/GFIDR8JqZletddix8obk5A__micro/img/0_XPZERrxUoEYoVPbnIR2EJ4Dsw=/fit-in/64x64/filters:strip_icc()/pic163508.jpg
137297,Rise of Augustus,8035,6.74,https://cf.geekdo-images.com/DjlNoENOK3z7DO8rpNsofQ__micro/img/FHBgvc1XmuOwOD1__bfzxBWuI8c=/fit-in/64x64/filters:strip_icc()/pic3532649.jpg
24310,The Red Dragon Inn,8029,6.56,https://cf.geekdo-images.com/RCXedcfgn5LSfH4-kOUvLA__micro/img/NsQakbNjwMi_StkQO3F6dfvtJac=/fit-in/64x64/filters:strip_icc()/pic291048.jpg
7717,Carcassonne: The Castle,8023,7.1,https://cf.geekdo-images.com/b93sGgQU_QKNRsynhBAuVA__micro/img/Y0Wap-Ogd1KTxp60rz9cGnNaVoE=/fit-in/64x64/filters:strip_icc()/pic2606367.jpg
13004,The Downfall of Pompeii,8014,7.15,https://cf.geekdo-images.com/eZjGZ9O4hdUnc47rDgAgRg__micro/img/FittrhPtV-jX6trNuKo0AfI-OnM=/fit-in/64x64/filters:strip_icc()/pic1685805.jpg
2842,TransAmerica,8009,6.68,https://cf.geekdo-images.com/FvWQfKzBokVaMCurlavCwA__micro/img/DOblHERVLbm-cvuDOtbQI2f-GVY=/fit-in/64x64/filters:strip_icc()/pic158561.jpg
31730,Chicago Express,7999,7.25,https://cf.geekdo-images.com/HxNSmn6fyauR4ABzBZpnMQ__micro/img/rwPNSIoiJ7UNT7SFCC7cCcchJVY=/fit-in/64x64/filters:strip_icc()/pic1566274.jpg
204027,Cottage Garden,7997,6.87,https://cf.geekdo-images.com/7Zk5_GsYycmHYD4RN3kIJQ__micro/img/Fhk3gU1dTSbfR1gCezvqz7xgCK0=/fit-in/64x64/filters:strip_icc()/pic3499059.jpg
250458,Gùgōng,7991,7.47,https://cf.geekdo-images.com/HJ263_vhLJ58QUWPvMVbEg__micro/img/SOLreRxiGCbyrSCXsm3V12WBUD0=/fit-in/64x64/filters:strip_icc()/pic4143114.jpg
17329,Animal Upon Animal,7987,6.8,https://cf.geekdo-images.com/5RHnNYBqmNXYvDtIeJw3pA__micro/img/pGrakVhX19qgoLdoS7KObwWAiZg=/fit-in/64x64/filters:strip_icc()/pic403502.jpg
22345,Yspahan,7983,7.07,https://cf.geekdo-images.com/_hUX-wQKA7Y8NYLitCl3Kw__micro/img/S48phKpH9CBTBCYfKrC8S74D-UQ=/fit-in/64x64/filters:strip_icc()/pic244381.jpg
85256,Timeline: Inventions,7981,6.7,https://cf.geekdo-images.com/lm4VudewCcllbE9GzBOhww__micro/img/LhuFFLg1ax2cEXqAMjZdw--ee_A=/fit-in/64x64/filters:strip_icc()/pic7108036.jpg
21523,Runebound: Second Edition,7961,6.88,https://cf.geekdo-images.com/9ihKYaEPIQD7d1KkTWfFpQ__micro/img/rcV1CRNz52C72Mal7Hxu6T0IRRY=/fit-in/64x64/filters:strip_icc()/pic178189.jpg
36946,Red November,7960,6.29,https://cf.geekdo-images.com/WPh86n0LylEaIL3mazuxzQ__micro/img/qOCqAaZqGVuj42d3-8vUOuDKc6g=/fit-in/64x64/filters:strip_icc()/pic973939.jpg
590,Mille Bornes,7958,5.71,https://cf.geekdo-images.com/kzLZY_DHTh-hBcqXP34a5w__micro/img/-RiuWp1IRirfvDgbIuJt6yE2KKQ=/fit-in/64x64/filters:strip_icc()/pic4330533.jpg
915,Mystery of the Abbey,7954,6.54,https://cf.geekdo-images.com/OAZmWQ4u4Sda-3lUyMVxQw__micro/img/yhe4a3qs5VMot06eyTyu0HLOhKE=/fit-in/64x64/filters:strip_icc()/pic897161.jpg
105551,Archipelago,7912,7.31,https://cf.geekdo-images.com/6kwNH1BGcKpwO6CpV3qRTQ__micro/img/KJ4i-g1pq03ZWl2prEgDjWHuDfM=/fit-in/64x64/filters:strip_icc()/pic1640388.jpg
2389,Othello,7878,6.11,https://cf.geekdo-images.com/b0M435GTcUIJgcZ-vwDmCQ__micro/img/0SKi7-AFm7I_o9MfzWvWsdWjg2c=/fit-in/64x64/filters:strip_icc()/pic243834.jpg
290236,Canvas,7853,7.39,https://cf.geekdo-images.com/kXJLvPqcDF7Id5KRejhnuQ__micro/img/khSWH7oXY8SnIJor6Ezy-kObt08=/fit-in/64x64/filters:strip_icc()/pic7125372.jpg
2952,Trivial Pursuit: Genus Edition,7847,5.23,https://cf.geekdo-images.com/oMJ0w0TsaIqTwhZ3ZBCKNw__micro/img/Wp-wi704TwIc7d1SuvZkQ8to16s=/fit-in/64x64/filters:strip_icc()/pic387612.jpg
227789,Heaven & Ale,7844,7.55,https://cf.geekdo-images.com/P0B68R2CLFTuiD8M9lCYPQ__micro/img/Bow5TzWOSOjQIJ9s05O5hbZxmJk=/fit-in/64x64/filters:strip_icc()/pic3563904.jpg
46,Medici,7805,7.16,https://cf.geekdo-images.com/1njrltRuw3DrS0gNNu02Dg__micro/img/nD4W6cqWbX2ViB3xqL9J5GL-57g=/fit-in/64x64/filters:strip_icc()/pic2672797.jpg
228341,Pulsar 2849,7802,7.68,https://cf.geekdo-images.com/6TOzhqw0BXNxbUZCl0k1sg__micro/img/uRSzQ_zXVdES0lgL5min_aaUKvc=/fit-in/64x64/filters:strip_icc()/pic6285702.jpg
173,Formula Dé,7778,6.99,https://cf.geekdo-images.com/S6Jrqf7MeqiueJI1uuqgcw__micro/img/ZEBNBwWIXSXDi8XK2bmhlyEyQA4=/fit-in/64x64/filters:strip_icc()/pic168167.jpg
79828,A Few Acres of Snow,7778,7.38,https://cf.geekdo-images.com/JcrBT921aDP9XTdDyKM_8g__micro/img/J7oua7556FJmnW0TJtpzqIwVJOc=/fit-in/64x64/filters:strip_icc()/pic905905.jpg
1293,Boggle,7774,6.21,https://cf.geekdo-images.com/dsI6-jUj8mzOuC6gL4e42w__micro/img/1ckbXTPcpKu8O6Q1-eSITvBbt-Q=/fit-in/64x64/filters:strip_icc()/pic7024967.jpg
826,Cartagena,7752,6.68,https://cf.geekdo-images.com/e4QUk0ycODuPA7sLoKv4sQ__micro/img/3DX61WLK9u7Skk_ghidHWOFapws=/fit-in/64x64/filters:strip_icc()/pic1889500.jpg
101721,Mage Wars Arena,7726,7.6,https://cf.geekdo-images.com/WxajTXKxDza3UvwNMs-PUA__micro/img/y7nMqQnTJuNDgRPGhJsdckwkhHs=/fit-in/64x64/filters:strip_icc()/pic2386027.jpg
227224,The Red Cathedral,7726,7.77,https://cf.geekdo-images.com/-PuiCnbxlBzMSjnUegp9AQ__micro/img/jpN4qTmj513YnRF7E5PEa43yuuk=/fit-in/64x64/filters:strip_icc()/pic5556025.jpg
257499,Arkham Horror (Third Edition),7725,7.72,https://cf.geekdo-images.com/ex8DrGtCifqEpkSd2d9ReQ__micro/img/fBMmC2D6VfgiD8iTXyT_OvxITTU=/fit-in/64x64/filters:strip_icc()/pic4582151.jpg
2281,Pictionary,7629,5.83,https://cf.geekdo-images.com/YfUxodD7JSqYitxvjXB69Q__micro/img/jyIAOlR3r8quxDIP0pNiaBkBRUI=/fit-in/64x64/filters:strip_icc()/pic5147022.png
209418,Dominion (Second Edition),7615,7.87,https://cf.geekdo-images.com/4dmyKfqQm_uxA1-chh4JeQ__micro/img/30Z5fqm3-dLTz1eWj_G9NN2Z43I=/fit-in/64x64/filters:strip_icc()/pic3187001.jpg
296151,Viscounts of the West Kingdom,7599,7.91,https://cf.geekdo-images.com/kMgSC_kRlJWt3KLj5y0BxQ__micro/img/l2onqayLE2q8yx6KlE44hagURks=/fit-in/64x64/filters:strip_icc()/pic5230695.png
929,The Great Dalmuti,7551,6.58,https://cf.geekdo-images.com/LVCXyZpkL6rPsouhWV3noA__micro/img/_TACiSXenfJ3rT8jL-YMFmMe9Vs=/fit-in/64x64/filters:strip_icc()/pic711236.jpg
269210,Twice as Clever!,7525,7.47,https://cf.geekdo-images.com/d72oC7SUyku90uSjGUbI9Q__micro/img/UBuKsb5L7KGABtJNDYPl2RREz5I=/fit-in/64x64/filters:strip_icc()/pic4519813.jpg
148951,Tiny Epic Kingdoms,7515,6.56,https://cf.geekdo-images.com/rEBwFqk9b4rT-hrGOQnZrA__micro/img/BO3yY8Cpsduc7qnH4_OF-b9UOEM=/fit-in/64x64/filters:strip_icc()/pic2947892.jpg
475,Taj Mahal,7514,7.27,https://cf.geekdo-images.com/1AbjSJSVWFJ5GEXriWLd0w__micro/img/_mFxLMqlWBESGsW_m7_eq-22vYo=/fit-in/64x64/filters:strip_icc()/pic4092498.jpg
155695,Age of War,7480,6.46,https://cf.geekdo-images.com/ckMBSPJ-KFsvS_jTXmfcmQ__micro/img/a1ldlhTW9MK_xrw-zoOysrt9S28=/fit-in/64x64/filters:strip_icc()/pic1977202.jpg
624,Quoridor,7464,6.66,https://cf.geekdo-images.com/I1YNAhee09mryaqfEo8MwA__micro/img/n_7KUQyONu0_68OXGzquIVYcnck=/fit-in/64x64/filters:strip_icc()/pic3488232.jpg
271320,The Castles of Burgundy,7460,8.45,https://cf.geekdo-images.com/VrNrk7XVU1hN0j1ZFhjcjw__micro/img/amDeAP7W8g0RKR9jyNX7PNT3DJA=/fit-in/64x64/filters:strip_icc()/pic4934938.jpg
296912,Fort,7447,7.19,https://cf.geekdo-images.com/hAsqLdANmtExR5Zi41v94Q__micro/img/gdNv6s-WO4ABvFH6I9YwAL8cRMk=/fit-in/64x64/filters:strip_icc()/pic5241325.png
295486,My City,7433,7.73,https://cf.geekdo-images.com/vjLg-uWRx3SICFZQehHqkA__micro/img/4CghRZnGJEP9hUlDuUmx_Jbn6GY=/fit-in/64x64/filters:strip_icc()/pic5428585.jpg
182631,Star Realms: Colony Wars,7432,7.82,https://cf.geekdo-images.com/FKEjArvFzBTpPJRvU34t8A__micro/img/7QrQVS8Wdk14vfKHa-D9tLgcZ4A=/fit-in/64x64/filters:strip_icc()/pic4324043.jpg
97903,Terror in Meeple City,7413,6.84,https://cf.geekdo-images.com/loyFNu06XcKcRcoouNkn5Q__micro/img/uOro-A-z5u1Zk4eRuY3vL1aNY4w=/fit-in/64x64/filters:strip_icc()/pic2482302.jpg
249259,War Chest,7411,7.9,https://cf.geekdo-images.com/BryJNSSDbCohXeaJPx3tpw__micro/img/fqFw8SPfaDeem2tDIJZgKaOJzhA=/fit-in/64x64/filters:strip_icc()/pic4232048.png
279537,The Search for Planet X,7385,8.04,https://cf.geekdo-images.com/NItjtztEUAKOpaTWZddu9A__micro/img/m4I9uS6LBjNz02oNquEkBM-L464=/fit-in/64x64/filters:strip_icc()/pic5744928.jpg
1269,Skip-Bo,7379,5.55,https://cf.geekdo-images.com/K747P83EEOELWmajg3gdIA__micro/img/wSH72ZXxY5aoZfzeDn-y8jGmZ9M=/fit-in/64x64/filters:strip_icc()/pic5134553.jpg
22827,StarCraft: The Board Game,7352,7.35,https://cf.geekdo-images.com/tXwlK5uyyxaMzXG65NZ3Xg__micro/img/noFICWCgdGJXGPtPntuzypoUzAg=/fit-in/64x64/filters:strip_icc()/pic265704.jpg
40793,Dice Town,7352,6.86,https://cf.geekdo-images.com/l49r5hKd5hmevQQ0t17Yiw__micro/img/c7Oa2YzJt4m9TqLLmjHqf1wPZNQ=/fit-in/64x64/filters:strip_icc()/pic3763073.jpg
71,Civilization,7342,7.5,https://cf.geekdo-images.com/YnRVKSq3NrLKVGPNzcYvqg__micro/img/tc2c4944Sycxx4Fmw8kNHnHLdwU=/fit-in/64x64/filters:strip_icc()/pic374847.jpg
182134,Evolution: Climate,7333,7.54,https://cf.geekdo-images.com/hs1P4qPgDKHXct3qs4JWGg__micro/img/NL9paCF2Y74ZLfdqf-z2EK2-3f4=/fit-in/64x64/filters:strip_icc()/pic2876816.jpg
55670,Macao,7280,7.42,https://cf.geekdo-images.com/jLpm4EaABRAIN7F1Uakfaw__micro/img/ukWE9ZNt0S_CqiSpizmsMbnjuX0=/fit-in/64x64/filters:strip_icc()/pic665651.jpg
176229,Tides of Time,7267,6.61,https://cf.geekdo-images.com/pRCIGU5zrYqPc-fjF2CevA__micro/img/IwF7Pss0xbTS0Zif0DWVOP4I810=/fit-in/64x64/filters:strip_icc()/pic2486726.jpg
189932,Tyrants of the Underdark,7239,7.91,https://cf.geekdo-images.com/F58jczp5xk9CYFimrytXaw__micro/img/S5yF0dl-Z-ktI6iy6bL_f_Ny02Q=/fit-in/64x64/filters:strip_icc()/pic2801874.jpg
231965,Terraforming Mars: Venus Next,7229,7.57,https://cf.geekdo-images.com/XuQN5HlG2bLbQu3AlQQgbQ__micro/img/h3WP-gHhDhkcamB_U_co9-37q2s=/fit-in/64x64/filters:strip_icc()/pic3767139.jpg
90419,Airlines Europe,7223,7.3,https://cf.geekdo-images.com/MWSJ6c001o3HAk00qek9Rw__micro/img/-sdTLkJgbJ3gQ7nhYuY51qyQnGQ=/fit-in/64x64/filters:strip_icc()/pic975416.jpg
143519,Quantum,7208,7.25,https://cf.geekdo-images.com/Bgle3gjd2wTrD31ps_z92w__micro/img/HUXWfp5S_SvMzhuDZy2r3ZYFuN4=/fit-in/64x64/filters:strip_icc()/pic1727619.jpg
20437,Lords of Vegas,7206,7.34,https://cf.geekdo-images.com/-uYn413Wy8Vzm9wkuOajWg__micro/img/_QARt48UD-aJh1VIjGd7xb3nqew=/fit-in/64x64/filters:strip_icc()/pic774410.jpg
40628,Finca,7199,7.06,https://cf.geekdo-images.com/s7vrRsQNIG5FXcOaKDj6QQ__micro/img/ZDqbt6EkxGcM8qyUXnUTjQ97DV4=/fit-in/64x64/filters:strip_icc()/pic433784.jpg
105,Colossal Arena,7167,6.77,https://cf.geekdo-images.com/SsmaQGmmqdcBmyJDd041YQ__micro/img/gvpfmeP72see27GuCOFqJVux5qY=/fit-in/64x64/filters:strip_icc()/pic1680709.jpg
